index,Adj Close,Close,Date,High,Low,Open,Volume,Adj Close_log_returns,mfi_index
0,148.702148,152.389999,2017-06-01,152.389999,150.350006,150.78999299999998,4349800,0.0,0.0
1,150.019485,153.740005,2017-06-02,153.899994,152.149994,152.520004,4316700,0.008819887106541758,0.0
2,149.092468,152.78999299999998,2017-06-05,153.66000400000001,152.759995,153.630005,2633700,-0.006198481597211485,0.0
3,147.570206,151.229996,2017-06-06,152.58999599999999,151.21000700000002,152.369995,3661900,-0.010262668640700166,0.0
4,148.263046,151.940002,2017-06-07,152.009995,150.729996,151.229996,2922900,0.004683998583992283,0.0
5,147.76538100000002,151.429993,2017-06-08,152.149994,151.009995,151.940002,3696500,-0.00336228161519919,0.0
6,147.81416299999998,151.479996,2017-06-09,152.0,150.899994,151.880005,4143100,0.00033007697205768955,0.0
7,144.877014,148.470001,2017-06-12,151.479996,148.03999299999998,151.479996,5902600,-0.020070626160287396,0.0
8,146.19433600000002,149.820007,2017-06-13,150.25,148.619995,148.860001,4267700,0.009051601912507371,0.0
9,147.033524,150.679993,2017-06-14,151.080002,149.91000400000001,150.320007,2675500,0.005723810084907682,0.0
10,147.511688,151.169998,2017-06-15,151.520004,149.649994,149.899994,2517500,0.0032467981184154822,0.0
11,148.31182900000002,151.990005,2017-06-16,152.889999,150.919998,150.979996,5443900,0.005409596636352889,0.0
12,149.434021,153.139999,2017-06-19,153.179993,151.83999599999999,152.389999,3263800,0.0075379543570113375,0.0
13,150.341492,154.070007,2017-06-20,155.279999,153.83999599999999,154.270004,3614400,0.00605435556012749,0.0
14,150.009735,153.729996,2017-06-21,154.419998,153.610001,154.179993,2448500,-0.0022091278816136813,50.756928624808694
15,151.053833,154.800003,2017-06-22,154.91000400000001,153.679993,153.779999,2003800,0.00693609122379088,48.433376088503145
16,150.89768999999998,154.639999,2017-06-23,155.449997,154.429993,155.0,2214700,-0.0010342257085939961,53.46089509826481
17,150.234177,153.96000700000002,2017-06-26,155.46000700000002,153.520004,155.179993,2360900,-0.0044068007839167134,54.877958870464596
18,149.999969,153.720001,2017-06-27,154.820007,153.46000700000002,154.0,2139000,-0.001560169292054388,55.756250396993416
19,150.56591799999998,154.300003,2017-06-28,154.679993,153.740005,154.03999299999998,1302800,0.003765894223753291,61.71140506282536
20,149.42425500000002,153.130005,2017-06-29,154.580002,152.149994,154.580002,1975900,-0.007611372734250942,64.83546990511815
21,149.453537,153.16000400000001,2017-06-30,153.770004,152.720001,153.300003,2508200,0.00019594630900974182,70.28471049325941
22,148.809479,152.5,2017-07-03,153.869995,152.479996,153.440002,1100700,-0.004318731901046268,64.62876317382751
23,149.365692,153.070007,2017-07-05,153.570007,151.990005,152.820007,2497300,0.0037307844464964358,57.45360074165423
24,149.385208,153.08999599999999,2017-07-06,153.46000700000002,152.330002,152.699997,2019800,0.00013065065261898837,56.89227984517956
25,152.488251,156.270004,2017-07-07,156.559998,153.149994,153.369995,4117800,0.02055929203043113,55.32749141345435
26,151.75640900000002,155.520004,2017-07-10,156.529999,155.16000400000001,156.279999,2402200,-0.004810887471402885,54.225992732997966
27,151.161163,154.91000400000001,2017-07-11,155.880005,154.009995,155.08999599999999,2008800,-0.003930090699138776,45.37928255668774
28,152.79075600000002,156.580002,2017-07-12,156.75,155.270004,155.41000400000001,2094900,0.010722805234142417,52.74945744472711
29,151.288025,155.03999299999998,2017-07-13,156.53999299999998,154.33999599999999,156.490005,3169700,-0.009883907247483215,44.512905105161806
30,151.522202,155.279999,2017-07-14,155.5,154.729996,154.990005,2440200,0.0015466917944237195,37.284338838896545
31,151.502686,155.259995,2017-07-17,155.440002,154.699997,155.429993,2408700,-0.00012880790192362098,37.21430326721525
32,150.234177,153.96000700000002,2017-07-18,155.270004,153.369995,155.0,3890300,-0.00840809744357563,35.29475628036816
33,150.16583300000002,153.889999,2017-07-19,154.46000700000002,153.479996,154.130005,3072200,-0.00045501996607222355,29.911228130331963
34,150.478104,154.21000700000002,2017-07-20,155.220001,153.550003,154.029999,2240200,0.002077348476827731,35.900250522934314
35,150.195129,153.919998,2017-07-21,154.699997,153.28999299999998,154.059998,3522400,-0.0018822765214190663,34.907740442961
36,148.175232,151.850006,2017-07-24,154.220001,151.770004,154.0,5307400,-0.013539735322068485,31.385015118969335
37,155.220505,159.070007,2017-07-25,159.979996,156.53999299999998,157.75,9511400,0.0464511454785312,46.809068269483205
38,152.72245800000002,156.509995,2017-07-26,159.0,155.679993,158.759995,4679000,-0.0162244447654102,40.38280866327455
39,153.15181,156.949997,2017-07-27,157.429993,155.53999299999998,156.419998,4624100,0.002807377585551511,31.955266151122146
40,152.07841499999998,155.850006,2017-07-28,156.66000400000001,155.070007,156.360001,3964500,-0.0070333757079386015,26.46885967669421
41,151.38558999999998,155.139999,2017-07-31,156.419998,154.850006,155.919998,4272400,-0.004566117841555704,25.381348125825426
42,150.31221000000002,154.03999299999998,2017-08-01,155.899994,153.71000700000002,154.979996,4185100,-0.007115627153778082,20.799213618697706
43,152.800507,156.58999599999999,2017-08-02,156.649994,153.71000700000002,153.759995,3326000,0.016418663805452698,26.532597641540193
44,150.975754,154.720001,2017-08-03,156.770004,154.41000400000001,156.559998,3666100,-0.012013940403910333,25.9782066137182
45,150.097549,153.820007,2017-08-04,154.820007,153.229996,154.610001,4435400,-0.005833844993661559,25.12703095987321
46,151.21971100000002,154.970001,2017-08-07,155.389999,154.0,154.139999,3252100,0.007448409613259732,30.775973374484025
47,151.170929,154.919998,2017-08-08,155.25,154.100006,154.669998,4234300,-0.00032264226447742113,30.186690890739342
48,151.170929,154.919998,2017-08-09,155.679993,154.350006,155.300003,3006500,0.0,31.05717332216213
49,152.829773,156.619995,2017-08-10,157.199997,154.25,154.330002,3874500,0.010913530487213212,37.08696230523231
50,153.493332,157.300003,2017-08-11,158.399994,156.630005,156.880005,2925000,0.004332419116139305,43.394884703162106
51,153.4543,157.259995,2017-08-14,157.899994,156.46000700000002,157.449997,2798000,-0.0002543235141192439,30.793272893135224
52,153.805588,157.619995,2017-08-15,158.580002,157.33999599999999,157.83999599999999,2160100,0.0022865864812035403,36.64962282308442
53,155.05461100000002,158.899994,2017-08-16,159.380005,157.600006,157.889999,2921800,0.008087994586816654,43.974130811496806
54,154.069046,157.889999,2017-08-17,159.529999,157.809998,158.75,3071600,-0.006376531314346932,44.74394928248326
55,153.942184,157.759995,2017-08-18,158.279999,157.020004,157.990005,2595700,-0.0008237492326084102,46.31805577977371
56,154.527664,158.360001,2017-08-21,158.639999,157.53999299999998,158.169998,2195100,0.0037960319742941524,53.31379677205534
57,155.77668799999998,159.639999,2017-08-22,159.940002,158.389999,158.5,2122600,0.0080503591879011,52.075543535505844
58,154.966782,158.809998,2017-08-23,159.369995,158.380005,159.300003,2190700,-0.005212710239219484,53.83652608050284
59,154.576477,158.41000400000001,2017-08-24,159.679993,158.330002,159.110001,1634800,-0.0025218136431572735,57.557980345654286
60,154.976547,158.820007,2017-08-25,159.33999599999999,158.529999,158.889999,2019600,0.002584825162293625,56.25430711321442
61,155.805984,159.669998,2017-08-28,159.96000700000002,158.66000400000001,159.03999299999998,2027300,0.005337745121369187,65.348206811027
62,155.522995,159.380005,2017-08-29,159.759995,158.729996,159.199997,3283400,-0.0018179424147846946,56.465423608149365
63,156.592926,159.529999,2017-08-30,159.639999,158.320007,158.399994,2236500,0.006856011622657872,54.473829283997524
64,157.02484099999998,159.970001,2017-08-31,160.0,159.350006,159.770004,2717000,0.002754405639711235,54.25784951689162
65,156.867767,159.809998,2017-09-01,160.199997,159.5,159.869995,1878300,-0.0010008137121267407,61.4206873898629
66,156.170853,159.100006,2017-09-05,159.779999,158.070007,159.0,4000500,-0.0044525825688099905,51.996823988187394
