Adj Close,Close,Date,High,Low,Open,Volume
60.857655,62.759998,2017-06-01,62.860001,61.880001,61.959999,5849900
61.138863,63.049999,2017-06-02,63.43,62.799999,62.970001,4651200
61.294014,63.209999,2017-06-05,63.34,62.849998,63.0,5546600
61.798252,63.73,2017-06-06,64.059998,62.860001,63.0,6271000
62.040676,63.98,2017-06-07,64.099998,63.240002,63.939999,6399200
62.030979,63.970001,2017-06-08,64.230003,63.580002,63.98,5407500
62.777637,64.739998,2017-06-09,64.900002,63.990002,64.07,8361100
62.069767,64.010002,2017-06-12,64.739998,63.73,64.739998,5479500
63.281879,65.260002,2017-06-13,65.309998,63.959999,63.959999,5434000
62.574001,64.529999,2017-06-14,65.419998,64.199997,65.339996,5256800
62.157028,64.099998,2017-06-15,64.5,63.18,64.089996,7279400
62.438248,64.389999,2017-06-16,64.75,63.84,64.650002,9450600
63.243092,65.220001,2017-06-19,65.470001,64.660004,64.660004,4361900
63.126724,65.099998,2017-06-20,65.379997,64.75,65.160004,7347200
61.749767,63.68,2017-06-21,65.190002,63.529999,65.099998,5986500
61.895226,63.830002,2017-06-22,64.129997,63.57,63.720001,4785300
61.546135,63.470001,2017-06-23,64.0,63.290001,63.84,7179800
61.643101,63.57,2017-06-26,63.959999,63.299999,63.540001,4588800
61.177647,63.09,2017-06-27,63.740002,62.990002,63.66,5266300
61.783279,63.25,2017-06-28,63.560001,63.060001,63.419998,5115800
61.255798,62.709999,2017-06-29,63.93,62.5,63.279999,4435900
61.607449,63.07,2017-06-30,63.439999,62.599998,62.880001,6708100
62.457275,63.939999,2017-07-03,64.239998,63.310001,63.419998,3014100
61.949333,63.419998,2017-07-05,64.099998,63.040001,64.0,3852000
62.086086,63.560001,2017-07-06,63.950001,62.84,63.279999,3368500
62.408432,63.889999,2017-07-07,63.98,63.259998,63.610001,3295500
63.023819,64.519997,2017-07-10,64.839996,63.540001,63.889999,3595900
63.053131,64.550003,2017-07-11,64.610001,63.919998,64.580002,3297900
64.743019,66.279999,2017-07-12,66.419998,64.720001,64.910004,6834900
64.088554,65.610001,2017-07-13,66.480003,65.449997,66.269997,4848700
64.703934,66.239998,2017-07-14,66.419998,65.529999,65.739998,3141700
64.586723,66.120003,2017-07-17,66.459999,65.870003,66.25,2918300
64.225304,65.75,2017-07-18,66.139999,65.589996,65.980003,2436200
65.221649,66.769997,2017-07-19,66.790001,65.849998,65.93,3174800
64.850464,66.389999,2017-07-20,66.889999,66.260002,66.769997,4347800
64.606262,66.139999,2017-07-21,66.540001,66.059998,66.300003,3070000
64.684402,66.220001,2017-07-24,66.620003,65.870003,66.080002,3526300
65.299789,66.849998,2017-07-25,67.5,66.629997,67.080002,5089800
64.879768,66.419998,2017-07-26,66.809998,65.980003,66.730003,4906200
65.017479,66.099998,2017-07-27,67.239998,65.669998,66.730003,5817700
64.604347,65.68,2017-07-28,66.900002,65.220001,66.639999,3841300
63.187935,64.239998,2017-07-31,66.029999,64.209999,65.970001,7076600
63.630566,64.690002,2017-08-01,64.800003,64.080002,64.459999,5200200
