Adj Close,Close,Date,High,Low,Open,Volume
102.639915,105.650002,2017-06-01,106.43,105.160004,105.769997,4211300
102.931358,105.949997,2017-06-02,106.760002,105.18,105.669998,3702800
102.202721,105.199997,2017-06-05,107.169998,105.139999,105.580002,4319500
101.571243,104.550003,2017-06-06,105.519997,104.059998,104.790001,3800200
100.560883,103.510002,2017-06-07,104.690002,102.449997,104.300003,5121700
102.018143,105.010002,2017-06-08,105.389999,103.510002,103.510002,4640200
102.902206,105.919998,2017-06-09,107.019997,105.029999,105.089996,3881000
103.047943,106.07,2017-06-12,106.349998,104.900002,105.919998,4167400
102.737053,105.75,2017-06-13,106.660004,105.510002,106.18,3522700
101.726692,104.709999,2017-06-14,105.989998,103.989998,105.800003,4100200
103.368538,106.400002,2017-06-15,106.639999,103.800003,103.800003,5974100
104.53434,107.599998,2017-06-16,107.910004,106.400002,106.760002,7350400
104.427467,107.489998,2017-06-19,108.040001,106.669998,107.949997,4347600
103.990303,107.040001,2017-06-20,108.18,106.919998,108.059998,5314100
100.522018,103.470001,2017-06-21,106.760002,103.150002,106.629997,6274100
100.88147,103.839996,2017-06-22,104.660004,103.489998,103.57,3652500
101.143784,104.110001,2017-06-23,104.269997,102.300003,102.5,12089800
101.279793,104.25,2017-06-26,105.629997,103.440002,104.660004,2857700
100.96891,103.93,2017-06-27,105.230003,103.690002,104.5,3380700
103.417107,106.449997,2017-06-28,106.629997,104.760002,104.849998,4118300
102.630196,105.639999,2017-06-29,106.970001,104.809998,106.449997,3550000
104.398331,107.459999,2017-06-30,108.040001,105.830002,106.099998,4702100
103.922295,106.970001,2017-07-03,107.839996,106.480003,106.510002,2404900
104.427467,107.489998,2017-07-05,107.879997,106.650002,107.0,3483600
103.475403,106.510002,2017-07-06,107.889999,106.300003,107.230003,2921700
103.873711,106.919998,2017-07-07,107.580002,105.849998,106.610001,2767900
104.767517,107.839996,2017-07-10,108.489998,106.239998,106.730003,2951500
105.156113,108.239998,2017-07-11,108.470001,107.050003,107.910004,2559900
105.855598,108.959999,2017-07-12,110.0,108.839996,108.919998,3611600
105.37957,108.470001,2017-07-13,109.25,107.970001,108.889999,3051100
105.671013,108.769997,2017-07-14,109.360001,108.050003,108.550003,4480200
105.739021,108.839996,2017-07-17,109.379997,107.980003,108.0,2969500
104.770287,107.07,2017-07-18,108.220001,106.57,108.220001,3984400
105.533531,107.849998,2017-07-19,108.0,107.139999,107.300003,2857900
105.014908,107.32,2017-07-20,108.150002,107.059998,107.879997,3759700
104.300583,106.589996,2017-07-21,106.949997,105.110001,106.709999,4258100
105.856438,108.18,2017-07-24,108.5,107.290001,107.860001,5980400
112.079834,114.540001,2017-07-25,114.889999,111.800003,113.239998,14264600
111.081741,113.519997,2017-07-26,114.540001,113.080002,114.25,5741200
111.913498,114.370003,2017-07-27,114.389999,113.25,113.720001,5583500
111.649284,114.099998,2017-07-28,114.900002,113.480003,114.449997,4704500
111.50251,113.949997,2017-07-31,114.660004,113.690002,114.5,4477200
110.670769,113.099998,2017-08-01,114.43,112.519997,114.269997,3683700
110.660973,113.089996,2017-08-02,113.580002,112.089996,113.150002,2830600
111.120895,113.559998,2017-08-03,113.720001,112.849998,112.849998,2438900
111.893921,114.349998,2017-08-04,114.639999,113.449997,113.879997,2631900
112.246193,114.709999,2017-08-07,114.989998,114.300003,114.480003,2269400
111.952637,114.410004,2017-08-08,115.25,114.190002,114.589996,2601200
111.884132,114.339996,2017-08-09,115.459999,114.110001,114.389999,3170100
110.719696,113.150002,2017-08-10,114.129997,112.860001,113.889999,3186700
110.426132,112.849998,2017-08-11,113.669998,112.75,113.07,2130300
111.267662,113.709999,2017-08-14,114.370003,113.269997,113.459999,1918900
111.208954,113.650002,2017-08-15,114.230003,113.32,114.0,2826800
111.668861,114.120003,2017-08-16,114.510002,113.629997,113.809998,2268600
110.709908,113.139999,2017-08-17,114.370003,113.139999,114.0,2905100
111.473152,113.919998,2017-08-18,114.639999,112.690002,112.989998,3875700
111.160027,113.599998,2017-08-21,114.089996,113.269997,113.75,3137400
113.332352,115.82,2017-08-22,115.860001,114.0,114.209999,3881100
112.285324,114.75,2017-08-23,115.379997,114.75,115.0,2447600
112.314682,114.779999,2017-08-24,115.050003,114.389999,115.0,1861200
112.872437,115.349998,2017-08-25,116.639999,115.150002,115.470001,3282200
112.598457,115.07,2017-08-28,116.059998,114.660004,115.760002,2011000
113.518265,116.010002,2017-08-29,116.599998,114.300003,114.379997,4355700
115.025192,117.550003,2017-08-30,117.690002,115.879997,116.120003,3401000
114.966476,117.489998,2017-08-31,118.830002,117.349998,117.949997,3357700
115.73951,118.279999,2017-09-01,118.82,117.400002,117.489998,2992200
115.759087,118.300003,2017-09-05,119.129997,117.82,118.139999,3826800
114.46743,116.980003,2017-09-06,119.190002,116.980003,118.75,4292600
115.240456,117.769997,2017-09-07,117.93,116.5,117.379997,3270100
115.289391,117.82,2017-09-08,118.849998,117.0,117.230003,2787000
116.316841,118.870003,2017-09-11,118.919998,117.470001,118.82,3527500
118.342377,120.940002,2017-09-12,121.389999,119.059998,119.190002,5554000
117.060509,119.629997,2017-09-13,121.0,119.410004,120.5,2532200
117.892258,120.480003,2017-09-14,120.790001,119.209999,119.790001,2904900
118.763138,121.370003,2017-09-15,121.57,120.309998,121.010002,4610100
121.170303,123.830002,2017-09-18,124.43,122.849998,123.620003,4349000
122.06076,124.739998,2017-09-19,124.93,123.760002,123.959999,3050000
122.168388,124.849998,2017-09-20,125.279999,124.18,124.970001,3151600
122.109688,124.790001,2017-09-21,125.040001,123.82,124.519997,2615400
121.757408,124.43,2017-09-22,125.419998,124.349998,124.580002,2616700
121.649773,124.32,2017-09-25,124.779999,123.650002,124.370003,3268500
121.835701,124.510002,2017-09-26,125.07,124.32,124.699997,2301900
121.845474,124.519997,2017-09-27,125.419998,124.339996,125.209999,2140600
122.540237,125.230003,2017-09-28,125.279999,123.620003,123.910004,2067800
122.031403,124.709999,2017-09-29,125.550003,124.510002,125.349998,2273500
122.041191,124.720001,2017-10-02,124.830002,123.949997,124.400002,2502600
122.814224,125.510002,2017-10-03,125.529999,124.349998,124.980003,2166100
124.017792,126.739998,2017-10-04,127.089996,125.599998,125.690002,2792300
123.685104,126.400002,2017-10-05,126.910004,126.010002,126.800003,2496200
124.203728,126.93,2017-10-06,126.989998,125.980003,126.120003,2697400
124.154785,126.879997,2017-10-09,126.93,125.940002,126.919998,1979600
125.436661,128.190002,2017-10-10,128.289993,127.269997,127.519997,4414300
125.83786,128.600006,2017-10-11,128.850006,127.669998,128.169998,2177800
127.198006,129.990005,2017-10-12,130.160004,128.380005,128.399994,3372300
127.902527,130.710007,2017-10-13,131.410004,129.199997,131.0,3478200
128.64621,131.470001,2017-10-16,132.119995,130.940002,131.25,2914200
127.73616,130.539993,2017-10-17,131.470001,130.320007,131.139999,2380300
128.470078,131.289993,2017-10-18,131.649994,130.5,130.5,2511400
128.724487,131.550003,2017-10-19,131.630005,129.399994,131.0,4837600
129.305252,131.360001,2017-10-20,131.910004,130.479996,131.339996,3086800
129.620239,131.679993,2017-10-23,132.339996,131.160004,131.949997,5549500
136.077652,138.240005,2017-10-24,140.440002,136.630005,140.059998,18886700
134.699539,136.839996,2017-10-25,137.830002,134.789993,137.210007,7438600
134.797974,136.940002,2017-10-26,138.240005,136.850006,136.880005,5745400
135.654358,137.809998,2017-10-27,138.399994,136.899994,136.919998,4064600
134.355026,136.490005,2017-10-30,137.809998,136.479996,137.300003,3044500
133.675812,135.800003,2017-10-31,136.619995,135.080002,136.5,3988300
134.158127,136.289993,2017-11-01,137.300003,135.429993,135.669998,3629000
134.335327,136.470001,2017-11-02,136.990005,135.690002,136.419998,2722600
134.492844,136.630005,2017-11-03,136.949997,136.360001,136.479996,2105400
135.555923,137.710007,2017-11-06,138.449997,136.789993,136.800003,2780900
136.638718,138.809998,2017-11-07,138.899994,136.660004,137.800003,3222100
135.142487,137.289993,2017-11-08,138.75,137.179993,138.399994,1933300
133.222992,135.339996,2017-11-09,136.75,134.649994,136.440002,2940300
134.345169,136.479996,2017-11-10,136.889999,135.070007,135.089996,2016900
134.394379,136.529999,2017-11-13,136.550003,134.869995,135.529999,1894100
135.388596,137.539993,2017-11-14,138.119995,136.470001,138.0,3041300
132.002396,134.100006,2017-11-15,136.759995,133.809998,136.479996,3746200
134.227036,136.360001,2017-11-16,137.410004,135.100006,135.470001,2812900
134.000641,136.130005,2017-11-17,136.360001,135.020004,135.800003,2312700
134.768448,136.910004,2017-11-20,137.809998,136.25,136.440002,2124000
135.447662,137.600006,2017-11-21,138.0,137.169998,137.770004,2221400
135.851242,138.009995,2017-11-22,138.419998,137.199997,138.220001,4887500
135.240936,137.389999,2017-11-24,138.419998,137.339996,138.100006,944400
