index,Adj Close,Close,Date,High,Low,Open,Volume,Adj Close_log_returns,mfi_index
0,118.997902,121.790001,2017-06-01,122.150002,121.08000200000001,121.199997,3214200,0.0,0.0
1,119.32033500000001,122.120003,2017-06-02,122.849998,121.709999,122.07,2398100,0.0027059045148583416,0.0
2,118.20645900000001,120.980003,2017-06-05,122.349998,120.93,122.269997,3202200,-0.009379019069789041,0.0
3,117.36618,120.120003,2017-06-06,120.83000200000001,119.660004,120.370003,2987400,-0.00713395721405871,0.0
4,117.033974,119.779999,2017-06-07,120.68,119.370003,120.629997,1796200,-0.002834522219863201,0.0
5,117.190308,119.940002,2017-06-08,120.510002,119.08000200000001,119.779999,3536600,0.0013349087624943065,0.0
6,117.874252,120.639999,2017-06-09,120.82,119.82,120.16999799999999,2129200,0.005819217750635908,0.0
7,117.13168300000001,119.879997,2017-06-12,120.550003,119.349998,120.25,3064200,-0.006319597599518276,0.0
8,117.307556,120.059998,2017-06-13,120.160004,119.589996,119.93,2357000,0.0015003719833141227,0.0
9,117.258705,120.010002,2017-06-14,120.410004,119.599998,120.059998,1769100,-0.0004165219712161401,0.0
10,117.98173500000001,120.75,2017-06-15,120.91999799999999,119.790001,119.83000200000001,1947600,0.006147176708281022,0.0
11,117.669075,120.43,2017-06-16,121.720001,120.260002,121.110001,4540900,-0.002653588871323257,0.0
12,119.056519,121.849998,2017-06-19,122.260002,121.0,121.230003,3393900,0.011722094460680755,0.0
13,118.724319,121.510002,2017-06-20,122.519997,121.470001,121.559998,2683400,-0.0027941714641838886,0.0
14,118.958817,121.75,2017-06-21,122.199997,121.489998,121.970001,2732400,0.001973199108960887,55.157577582083114
15,119.369179,122.16999799999999,2017-06-22,122.959999,121.82,121.83000200000001,3016600,0.0034436777250231136,55.87668954689968
16,119.41803700000001,122.220001,2017-06-23,122.440002,121.489998,122.010002,3851100,0.0004092178928190151,54.933863605394585
17,119.07606499999999,121.870003,2017-06-26,123.089996,121.809998,122.410004,1644500,-0.0028677626113083974,61.1190257533483
18,118.802475,121.589996,2017-06-27,122.139999,121.510002,121.91999799999999,1703100,-0.002300250544953227,61.225521896108965
