Adj Close,Close,Date,High,Low,Open,Volume
80.336411,82.18,2017-06-01,82.209999,81.010002,81.290001,3692500
81.235771,83.099998,2017-06-02,83.129997,82.269997,82.300003,3940900
81.509491,83.379997,2017-06-05,83.5,82.720001,83.25,2824000
79.62278,81.449997,2017-06-06,83.349998,81.080002,82.75,6663800
79.632561,81.459999,2017-06-07,81.690002,80.75,81.690002,6175200
79.642342,81.470001,2017-06-08,82.040001,81.379997,81.510002,3074500
79.173103,80.989998,2017-06-09,81.620003,80.559998,81.540001,4140400
79.974716,81.809998,2017-06-12,82.589996,81.029999,81.040001,4626000
79.964935,81.800003,2017-06-13,81.889999,80.959999,81.32,3029400
81.020706,82.879997,2017-06-14,83.059998,81.699997,82.019997,4370000
80.707893,82.559998,2017-06-15,82.860001,81.239998,82.449997,5411700
76.680321,78.440002,2017-06-16,81.470001,77.349998,81.190002,14953900
78.019577,79.809998,2017-06-19,79.830002,78.059998,78.959999,7935200
76.543465,78.300003,2017-06-20,79.830002,78.129997,79.809998,4993700
76.3675,78.120003,2017-06-21,78.639999,77.720001,78.300003,4831900
74.656761,76.370003,2017-06-22,78.110001,76.32,78.110001,8004200
74.627426,76.339996,2017-06-23,76.510002,75.18,76.370003,9741200
75.790733,77.529999,2017-06-26,77.919998,76.389999,76.489998,6588700
75.526787,77.260002,2017-06-27,78.129997,77.089996,77.470001,6581100
75.360603,77.089996,2017-06-28,78.239998,76.830002,77.489998,6632000
76.611885,78.370003,2017-06-29,81.550003,76.339996,81.550003,14921400
76.55323,78.309998,2017-06-30,79.589996,77.139999,79.5,7097300
76.377266,78.129997,2017-07-03,78.800003,78.010002,78.519997,2419200
76.875824,78.639999,2017-07-05,78.959999,78.129997,78.129997,6481000
75.976471,77.720001,2017-07-06,78.470001,77.629997,78.449997,6011600
75.732071,77.470001,2017-07-07,78.139999,76.919998,77.730003,6001900
75.429031,77.160004,2017-07-10,77.589996,76.849998,77.480003,4756600
75.556114,77.290001,2017-07-11,77.519997,76.790001,76.970001,4875100
75.780952,77.519997,2017-07-12,77.970001,77.449997,77.790001,4266600
76.259964,78.010002,2017-07-13,78.480003,77.599998,77.660004,5415700
77.139771,78.910004,2017-07-14,79.07,77.699997,78.040001,7932500
77.403709,79.18,2017-07-17,79.25,78.650002,79.139999,4739400
76.905151,78.669998,2017-07-18,79.150002,78.360001,79.019997,4367500
77.775192,79.559998,2017-07-19,79.769997,78.720001,78.760002,4077400
78.009804,79.800003,2017-07-20,79.980003,79.150002,79.639999,6628100
77.129997,78.900002,2017-07-21,80.050003,78.849998,79.370003,4855300
77.814293,79.599998,2017-07-24,79.959999,78.75,78.82,4428000
78.263969,80.059998,2017-07-25,80.489998,79.580002,79.790001,5364900
76.914925,78.68,2017-07-26,80.5,78.480003,80.07,8336200
77.01268,78.779999,2017-07-27,78.980003,78.129997,78.389999,6556400
77.833847,79.620003,2017-07-28,79.860001,78.599998,78.599998,5250500
78.860291,80.669998,2017-07-31,80.959999,79.809998,79.919998,4853500
79.309967,81.129997,2017-08-01,81.459999,80.43,80.43,4892600
79.212212,81.029999,2017-08-02,81.360001,80.580002,80.900002,4216400
79.231766,81.050003,2017-08-03,81.720001,80.68,81.400002,4666500
79.241531,81.059998,2017-08-04,81.449997,80.93,81.379997,3777300
79.681435,81.510002,2017-08-07,81.870003,80.709999,81.010002,3263800
79.261093,81.080002,2017-08-08,81.93,81.0,81.089996,4036300
79.456604,81.279999,2017-08-09,81.5,80.5,80.910004,5261300
77.960922,79.75,2017-08-10,80.93,79.650002,80.769997,4719800
78.909172,80.720001,2017-08-11,81.07,79.809998,79.919998,3991500
79.700989,81.529999,2017-08-14,81.809998,80.870003,80.879997,4080200
79.309967,81.129997,2017-08-15,81.860001,81.019997,81.580002,4320600
79.83065,81.260002,2017-08-16,81.839996,81.050003,81.07,3528900
79.467155,80.889999,2017-08-17,81.860001,80.419998,80.550003,3488400
78.622284,80.029999,2017-08-18,80.949997,80.010002,80.43,5238600
79.182251,80.599998,2017-08-21,80.93,80.080002,80.260002,5181000
79.850296,81.279999,2017-08-22,81.839996,80.589996,80.800003,3206800
79.928886,81.360001,2017-08-23,81.510002,80.800003,80.93,3812300
79.084015,80.5,2017-08-24,81.669998,79.25,81.269997,8015500
79.702934,81.129997,2017-08-25,81.809998,80.610001,80.800003,5216800
79.732414,81.160004,2017-08-28,81.68,81.010002,81.32,3859600
79.987831,81.419998,2017-08-29,81.760002,80.809998,80.900002,3304000
80.341499,81.779999,2017-08-30,82.239998,81.269997,81.559998,3509300
80.066422,81.5,2017-08-31,82.220001,81.389999,81.940002,5025000
79.791359,81.220001,2017-09-01,81.690002,80.57,81.629997,5335500
80.027122,81.459999,2017-09-05,82.260002,81.010002,81.089996,5412200
80.321854,81.760002,2017-09-06,82.110001,81.5,81.580002,5428200
80.125374,81.559998,2017-09-07,82.199997,81.449997,81.900002,5467400
79.958359,81.389999,2017-09-08,81.949997,81.059998,81.699997,4523200
80.832695,82.279999,2017-09-11,82.610001,81.519997,81.650002,4419600
81.284615,82.739998,2017-09-12,83.889999,81.970001,82.239998,7782100
81.274796,82.730003,2017-09-13,83.660004,82.410004,82.639999,5776100
80.567459,82.010002,2017-09-14,82.57,81.360001,81.669998,4343800
