index,close,returns,mfi,normal_close,normal_returns,normal_mfi
14,64.94156600000001,0.0015138282155794341,36.55289333981548,-1.0,0.19934012284344976,-0.6172658747962496
15,66.837753,0.028780204616612654,40.03255408260842,-0.7373561254153174,0.8352162895316754,-0.5111495468603253
16,66.788628,-0.0007352590386042382,47.9055466712351,-0.7441605072294397,0.14688940622811442,-0.2710534210807658
17,66.415283,-0.005605630868263523,46.36683125122858,-0.7958731164588126,0.03330800018280247,-0.3179783491639605
18,66.24826800000001,-0.0025178745326256127,46.19334145708415,-0.8190066295109322,0.10531722625283924,-0.3232691235381857
19,67.250381,0.015013362765048591,54.1854926160286,-0.6802023654316631,0.5141612840838715,-0.07953911765970978
20,68.38022600000001,0.0166610053722434,61.77010151051659,-0.5237057390545541,0.552585776202873,0.15176240976080657
21,68.203384,-0.002589506878878188,54.21898495610947,-0.5482004054926772,0.10364669618034139,-0.07851772953998437
22,67.245972,-0.01413706160943839,54.040575158851546,-0.6808130630279692,-0.16565255828212033,-0.08395854516892642
23,68.084946,0.012399010672648873,54.263058106138025,-0.5646054410814987,0.4531922663296282,-0.07717366723411567
24,68.144173,0.0008695204691388039,54.78572930691826,-0.556401815194377,0.1843142927166907,-0.061234197083315456
25,67.986244,-0.0023202613248788535,55.555056871303066,-0.57827681194801,0.10992574214731693,-0.03777265236764382
26,67.542084,-0.006554520323691121,54.40665239348018,-0.6397981193588986,0.011179053503062697,-0.07279459133802835
27,66.347786,-0.017840478549454704,53.346950807667405,-0.8052222331877239,-0.2520195376280292,-0.10511143177347515
28,65.933235,-0.006267752607169122,47.99923067174865,-0.8626423509572021,0.01786673189603885,-0.2681964178107097
29,67.00909399999999,0.016185702409654272,44.83311212216384,-0.7136234112287898,0.5415012880618204,-0.36475090950580635
30,67.08805799999999,0.001177713440580517,44.02871489314128,-0.7026859821077682,0.19150162712439675,-0.3892819447001148
31,66.831429,-0.00383259105719152,45.3711761668121,-0.7382320727047347,0.07465686670865879,-0.3483420165610891
32,65.735825,-0.01652940544543664,45.22621975178924,-0.8899859237597578,-0.22144414589392808,-0.3527626321354209
33,65.716087,-0.0003003075398149157,37.39915079406211,-0.8927198655052475,0.15703286231768018,-0.5914582630286218
34,65.094261,-0.009507362275254325,28.567079727449368,-0.9788499729036708,-0.05768384904694532,-0.8608026097725527
35,65.982582,0.013554409458916745,35.17512092439213,-0.8558072195703037,0.48013719441256936,-0.6592826575412205
36,66.357658,0.0056683742492842715,41.65725558629132,-0.8038548467802116,0.2962278341911849,-0.46160237249285485
37,66.811684,0.006818803072570476,39.682236763759335,-0.7409669840313455,0.3230568583137726,-0.5218328836096389
