index,Adj Close,Close,Date,High,Low,Open,Volume,Adj Close_log_returns,mfi_index
0,67.063728,68.260002,2017-07-03,68.910004,67.239998,67.239998,16488300,0.0,0.0
1,67.250381,68.449997,2017-07-05,68.730003,67.949997,68.33000200000001,17783100,0.00277935239334758,0.0
2,66.44475600000001,67.629997,2017-07-06,68.760002,67.57,68.449997,17960700,-0.012051818326779288,0.0
3,66.71985600000001,67.910004,2017-07-07,68.300003,67.440002,68.029999,14735300,0.004131734208150864,0.0
4,66.464409,67.650002,2017-07-10,68.040001,67.440002,67.690002,12613800,-0.0038359983927430657,0.0
5,65.648964,66.82,2017-07-11,67.57,66.599998,67.5,17134600,-0.012344781412737066,0.0
6,65.7472,66.91999799999999,2017-07-12,67.199997,66.540001,66.760002,16881700,0.0014952646304521265,0.0
7,65.845444,67.019997,2017-07-13,67.290001,66.690002,67.150002,20152000,0.0014931536485121352,0.0
8,65.550697,66.720001,2017-07-14,66.93,65.519997,66.32,20742300,-0.004486394990586827,0.0
9,65.658775,66.83000200000001,2017-07-17,67.099998,66.41999799999999,66.760002,17498000,0.0016474119253119365,0.0
10,65.71772800000001,66.889999,2017-07-18,67.099998,66.220001,66.440002,15965900,0.0008974664816122401,0.0
11,65.531059,66.699997,2017-07-19,67.360001,66.5,67.150002,12687300,-0.002844508206618299,0.0
12,65.19702099999999,66.360001,2017-07-20,67.040001,66.33000200000001,66.620003,14027600,-0.005110435753254119,0.0
13,64.84333000000001,66.0,2017-07-21,66.440002,65.889999,66.099998,14075500,-0.00543972496906787,0.0
14,64.94156600000001,66.099998,2017-07-24,66.43,65.910004,65.91999799999999,14848400,0.0015138282155794341,36.55289333981548
15,66.837753,68.029999,2017-07-25,68.41999799999999,67.809998,67.93,30833600,0.028780204616612654,40.03255408260842
16,66.788628,67.980003,2017-07-26,68.839996,67.790001,68.470001,19228500,-0.0007352590386042382,47.9055466712351
17,66.415283,67.599998,2017-07-27,68.720001,67.360001,68.0,22650200,-0.005605630868263523,46.36683125122858
18,66.24826800000001,67.43,2017-07-28,67.769997,67.0,67.41999799999999,13604500,-0.0025178745326256127,46.19334145708415
19,67.250381,68.449997,2017-07-31,68.650002,67.519997,67.870003,23059300,0.015013362765048591,54.1854926160286
20,68.38022600000001,69.599998,2017-08-01,69.620003,68.75,69.089996,22974700,0.0166610053722434,61.77010151051659
21,68.203384,69.41999799999999,2017-08-02,69.650002,68.82,69.57,19095600,-0.002589506878878188,54.21898495610947
22,67.245972,68.129997,2017-08-03,69.199997,68.010002,68.93,20937900,-0.01413706160943839,54.040575158851546
23,68.084946,68.980003,2017-08-04,69.410004,68.709999,68.790001,18148400,0.012399010672648873,54.263058106138025
24,68.144173,69.040001,2017-08-07,69.260002,68.690002,69.129997,12961100,0.0008695204691388039,54.78572930691826
25,67.986244,68.879997,2017-08-08,69.860001,68.82,69.0,16645900,-0.0023202613248788535,55.555056871303066
26,67.542084,68.43,2017-08-09,68.480003,67.91999799999999,68.120003,19195700,-0.006554520323691121,54.40665239348018
27,66.347786,67.220001,2017-08-10,68.129997,67.150002,68.0,19147200,-0.017840478549454704,53.346950807667405
28,65.933235,66.800003,2017-08-11,67.470001,66.589996,67.07,15172800,-0.006267752607169122,47.99923067174865
29,67.00909399999999,67.889999,2017-08-14,68.129997,67.410004,67.610001,15094500,0.016185702409654272,44.83311212216384
30,67.08805799999999,67.970001,2017-08-15,68.959999,67.879997,68.58000200000001,15472000,0.001177713440580517,44.02871489314128
31,66.831429,67.709999,2017-08-16,68.370003,67.389999,68.150002,15064500,-0.00383259105719152,45.3711761668121
32,65.735825,66.599998,2017-08-17,67.650002,66.510002,67.309998,14487900,-0.01652940544543664,45.22621975178924
33,65.716087,66.58000200000001,2017-08-18,67.360001,66.18,66.389999,13628900,-0.0003003075398149157,37.39915079406211
34,65.094261,65.949997,2017-08-21,66.779999,65.860001,66.58000200000001,15791100,-0.009507362275254325,28.567079727449368
35,65.982582,66.849998,2017-08-22,66.93,66.25,66.290001,13247000,0.013554409458916745,35.17512092439213
36,66.357658,67.230003,2017-08-23,67.57,66.209999,66.209999,10031600,0.0056683742492842715,41.65725558629132
37,66.811684,67.690002,2017-08-24,67.910004,66.949997,67.449997,11524800,0.006818803072570476,39.682236763759335
38,66.969612,67.849998,2017-08-25,68.239998,67.709999,67.800003,11883100,0.002360988838994022,45.7221900782201
39,66.930122,67.809998,2017-08-28,68.18,67.43,68.08000200000001,10797600,-0.0005898443554030911,38.62122958533578
40,66.604416,67.480003,2017-08-29,67.769997,66.510002,66.699997,12448000,-0.004878238256345973,40.02303328865326
41,67.12754100000001,68.010002,2017-08-30,68.389999,67.690002,67.699997,9152000,0.00782352520667559,47.22112845133955
42,67.147278,68.029999,2017-08-31,68.290001,67.75,68.150002,12439300,0.0002939791732972905,47.877793762310894
43,67.69014,68.58000200000001,2017-09-01,69.029999,67.980003,68.110001,10720600,0.008052140736247434,46.61418242029395
44,66.288574,67.160004,2017-09-05,67.940002,66.760002,67.769997,17649500,-0.02092298228898276,37.33796557343095
45,66.446487,67.32,2017-09-06,67.599998,66.849998,67.459999,11849400,0.0023793724628776206,38.04790620027169
46,65.202835,66.059998,2017-09-07,67.440002,65.690002,67.389999,20307800,-0.018893967362197138,36.86648661940054
47,65.311401,66.16999799999999,2017-09-08,66.91999799999999,65.870003,65.970001,13438000,0.0016636656408976973,36.920741086390834
48,66.831429,67.709999,2017-09-11,67.790001,66.370003,66.760002,17287000,0.02300684868367334,46.023255626981275
49,67.897408,68.790001,2017-09-12,69.25,68.099998,68.220001,15495400,0.01582439614406187,46.80801670441085
50,68.48962399999999,69.389999,2017-09-13,69.529999,68.459999,68.690002,17467300,0.008684399291176212,48.99530830856419
51,68.341576,69.239998,2017-09-14,69.75,69.209999,69.349998,15022100,-0.0021639517562055334,50.01077396897123
