index,Adj Close,Close,Date,High,Low,Open,Volume,Adj Close_log_returns,mfi_index
0,94.760643,95.400002,2017-06-01,95.449997,94.610001,95.400002,8911900,0.0,0.0
1,95.505615,96.150002,2017-06-02,96.190002,95.410004,95.410004,8570200,0.007830876738705222,0.0
2,95.902939,96.550003,2017-06-05,96.589996,96.110001,96.32,14510500,0.0041515863567788145,0.0
3,95.148026,95.790001,2017-06-06,96.599998,95.559998,96.269997,7030300,-0.007902780589848522,0.0
4,95.446014,96.089996,2017-06-07,96.220001,95.760002,96.029999,6720300,0.003126941879239207,0.0
5,95.446014,96.089996,2017-06-08,96.120003,95.290001,95.870003,7620400,0.0,0.0
6,93.92627,94.559998,2017-06-09,96.25,93.709999,96.089996,16887100,-0.016050676420677437,0.0
7,92.87338299999999,93.5,2017-06-12,94.040001,92.800003,93.690002,15610000,-0.011273020406911709,0.0
8,94.442787,95.08000200000001,2017-06-13,95.339996,93.970001,94.0,8700100,0.016757130194007864,0.0
9,94.681175,95.32,2017-06-14,96.0,94.949997,95.32,6347000,0.002520972210303756,0.0
10,93.53887900000001,94.16999799999999,2017-06-15,94.529999,93.529999,94.440002,12793900,-0.012138026744651424,0.0
11,93.53887900000001,94.16999799999999,2017-06-16,94.440002,93.739998,94.309998,14705100,0.0,0.0
12,94.154732,94.790001,2017-06-19,94.849998,94.25,94.75,5984300,0.006562346015169332,0.0
13,93.747475,94.379997,2017-06-20,94.959999,94.33000200000001,94.790001,5626700,-0.004334782908728973,0.0
14,93.90641,94.540001,2017-06-21,94.769997,94.07,94.610001,5611400,0.0016939168406067894,48.13526541583128
15,93.320358,93.949997,2017-06-22,94.510002,93.870003,94.489998,5846500,-0.006260364586890969,42.6955511797193
16,94.939438,95.58000200000001,2017-06-23,95.650002,93.889999,94.160004,11637300,0.01720091016933446,41.34269523389142
17,94.581848,95.220001,2017-06-26,96.269997,95.099998,95.800003,6970800,-0.0037736175380920617,46.74072382751295
18,94.263992,94.900002,2017-06-27,95.339996,94.629997,95.150002,6283600,-0.0033663044964305855,41.7019952605296
19,95.585083,96.230003,2017-06-28,96.400002,94.660004,95.150002,5571300,0.01391750077468109,46.76470997719843
20,93.78720899999999,94.41999799999999,2017-06-29,95.790001,94.010002,95.790001,8872500,-0.01898829020954978,49.886994187964476
21,93.15149699999999,93.779999,2017-06-30,94.620003,93.779999,94.379997,9036600,-0.0068013143362122535,52.701532310551926
22,92.724373,93.349998,2017-07-03,94.410004,93.349998,94.379997,6197700,-0.004595806349571713,46.099997280429406
23,93.37996700000001,94.010002,2017-07-05,94.400002,93.720001,93.75,9339600,0.007045474725644425,47.45858494739011
24,92.62505300000001,93.25,2017-07-06,93.970001,93.190002,93.449997,8215700,-0.00811718033217998,49.450122839670954
25,93.290565,93.91999799999999,2017-07-07,94.410004,93.5,93.5,6175800,0.007159321522033161,45.208017085587585
26,94.452721,95.089996,2017-07-10,95.370003,94.150002,94.150002,8851800,0.012380425088294136,46.72895244974291
27,94.770584,95.410004,2017-07-11,95.629997,94.93,95.08000200000001,5554100,0.0033596633246156054,52.11666575775083
28,95.535416,96.18,2017-07-12,96.449997,95.629997,95.980003,5974800,0.008037961156277754,57.687485274829505
29,95.297028,95.940002,2017-07-13,96.650002,95.769997,96.41999799999999,6721700,-0.0024984024624426383,63.601678653344095
30,96.280388,96.93,2017-07-14,97.370003,96.120003,96.139999,6195800,0.010266018374910042,61.658749760194176
31,96.181053,96.83000200000001,2017-07-17,97.290001,96.589996,97.110001,5914900,-0.001032258807836712,61.28004160142461
32,96.926041,97.58000200000001,2017-07-18,97.75,96.610001,96.849998,7435000,0.007715839750737817,68.06554440835474
33,97.591537,98.25,2017-07-19,98.33000200000001,97.550003,97.639999,6390400,0.006842554831444658,68.37462443223131
34,97.452484,98.110001,2017-07-20,99.139999,97.93,99.110001,8572900,-0.0014258629702767298,77.12846152622186
35,98.93249499999999,99.599998,2017-07-21,100.489998,99.089996,99.599998,17400200,0.015072833245962272,87.15348922919702
36,99.697334,100.370003,2017-07-24,100.41999799999999,99.139999,99.550003,9186000,0.007701187520067789,92.91320623523994
37,99.319885,99.989998,2017-07-25,100.849998,99.800003,100.650002,6774900,-0.003793133623849172,92.78036047584106
38,100.174126,100.849998,2017-07-26,100.989998,99.860001,100.010002,7205400,0.008564128986672706,0.0
39,98.902695,99.57,2017-07-27,101.18,98.550003,100.970001,10543900,-0.01277344374780989,90.49319755244741
40,98.485512,99.150002,2017-07-28,99.589996,98.510002,99.120003,6558800,-0.004227036939241005,84.35150018521402
41,98.892761,99.559998,2017-07-31,100.0,99.139999,99.5,7576600,0.004126589737781048,84.66861540004929
42,100.193977,100.870003,2017-08-01,101.07,99.959999,100.360001,6018100,0.013072036260501917,84.71202852600703
43,100.601242,101.279999,2017-08-02,101.279999,100.239998,101.029999,5955600,0.004056526450221607,84.65000520961183
44,99.91585500000001,100.589996,2017-08-03,101.099998,100.33000200000001,100.940002,5697500,-0.00683622174355989,79.42770505852287
45,100.213852,100.889999,2017-08-04,101.339996,100.610001,100.959999,4618000,0.002978040838662656,79.22673816258875
46,100.80983,101.489998,2017-08-07,101.540001,100.589996,100.91999799999999,7047100,0.005929448114802787,79.20716451964937
47,100.601242,101.279999,2017-08-08,101.720001,100.93,101.5,6283700,-0.002071267209905696,79.22627869542802
48,100.29332,100.970001,2017-08-09,101.300003,100.599998,100.760002,6902100,-0.003065510963285515,72.4961637562044
49,98.823235,99.489998,2017-08-10,100.879997,99.43,100.540001,8560800,-0.01476634338061218,61.44034525957667
50,99.419212,100.089996,2017-08-11,100.300003,99.529999,99.550003,5268200,0.0060126254945022176,59.856315920850236
51,101.187286,101.870003,2017-08-14,102.110001,100.75,100.980003,5613000,0.017627741885399336,59.392999969831784
52,101.942184,102.629997,2017-08-15,102.779999,101.970001,102.360001,5386000,0.007432712499786385,58.63483011965327
53,102.792824,103.32,2017-08-16,103.93,102.639999,102.760002,13408300,0.008309716087408317,71.0473378680216
54,101.63874799999999,102.160004,2017-08-17,103.529999,102.160004,103.33000200000001,7381600,-0.011290704746029237,70.25577642749153
55,101.98696899999999,102.510002,2017-08-18,103.089996,101.940002,102.08000200000001,5670900,0.0034202098299064986,63.60814179979174
56,102.693336,103.220001,2017-08-21,103.349998,102.33000200000001,102.620003,5395000,0.006902176584867188,63.416752664992266
57,103.539001,104.07,2017-08-22,104.199997,103.139999,103.440002,5481000,0.00820113617633869,63.293271811285386
